nom_amenageur;siren_amenageur;contact_amenageur;nom_operateur;contact_operateur;telephone_operateur;nom_enseigne;id_station_itinerance;id_station_local;nom_station;implantation_station;adresse_station;code_insee_commune;coordonneesXY;nbre_pdc;id_pdc_itinerance;id_pdc_local;puissance_nominale;prise_type_ef;prise_type_2;prise_type_combo_ccs;prise_type_chademo;prise_type_autre;gratuit;paiement_acte;paiement_cb;paiement_autre;tarification;condition_acces;reservation;horaires;accessibilite_pmr;restriction_gabarit;station_deux_roues;raccordement;num_pdl;date_mise_en_service;observations;date_maj;cable_t2_attache;last_modified;datagouv_dataset_id;datagouv_resource_id;datagouv_organization_or_owner;created_at;consolidated_longitude;consolidated_latitude;consolidated_code_postal;consolidated_commune;consolidated_is_lon_lat_correct;consolidated_is_code_insee_verified
 Tomblaine;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P8874965374688066257;892467;Freshmile France/LLK174HG81PAI5;Parking privé à usage public;  Avenue Eugène Potti
 Tomblaine;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P8874965374688066257;892467;Freshmile France/LLK174HG81PAI5;Parking privé à usage public;  Avenue Eugène Potti
 Tomblaine;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P8874965374688066257;892467;Freshmile France/LLK174HG81PAI5;Parking privé à usage public;  Avenue Eugène Potti
Espace H Public;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P771445546319460477;471060;Freshmile France/GBLJBTXKT8;Parking privé à usage public;  Rue des Atelie
Espace H Public;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P771445546319460477;471060;Freshmile France/GBLJBTXKT8;Parking privé à usage public;  Rue des Atelie
BFC-SYDESL;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P5421855246319379811;971888;Freshmile France/LLMYJVY8JNTD3B;Parking public;  Rue de Ly
BFC-SYDESL;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P5421855246319379811;971888;Freshmile France/LLMYJVY8JNTD3B;Parking public;  Rue de Ly
B&B Hôtel Alixan;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P3807765364039498331;892335;Freshmile France/LLJ3ZYHC9247LL;Parking privé à usage public;25  Rue Traversiè
Centre Commercial B'EST;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P5460572273242554865;782394;Freshmile France/VPRTPNJNDC;Parking public;61  Avenue Saint-Je
Centre Commercial B'EST;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P5460572273242554865;782394;Freshmile France/VPRTPNJNDC;Parking public;61  Avenue Saint-Je
Auberge Saint Walfrid;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P198513303879366335;682250;Freshmile France/T7NT4TEAJS;Parking privé à usage public;58  Rue de Grosbliederstro
Auberge Saint Walfrid;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P198513303879366335;682250;Freshmile France/T7NT4TEAJS;Parking privé à usage public;58  Rue de Grosbliederstro
Lidl DR12;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P2153610248211244258;626048;Freshmile France/EIIHBFT9VM;Parking privé à usage public;4  Rue de l'Echelot
Lidl DR12;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P2153610248211244258;626048;Freshmile France/EIIHBFT9VM;Parking privé à usage public;4  Rue de l'Echelot
Centre Commercial B'EST;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P5460572273242554865;782394;Freshmile France/VPRTPNJNDC;Parking public;61  Avenue Saint-Je
Centre Commercial B'EST;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P5460572273242554865;782394;Freshmile France/VPRTPNJNDC;Parking public;61  Avenue Saint-Je
Herrlisheim;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P343383781183992880;892269;Freshmile France/LLIVSBLIT1W0MF;Parking public;7  Rue des Vosg
Herrlisheim;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P343383781183992880;892269;Freshmile France/LLIVSBLIT1W0MF;Parking public;7  Rue des Vosg
Camping La Pinède;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P7409771914300556943;510611;Freshmile France/Y2JPVALCYB;Parking privé à usage public;135  Impasse du Pont Ne
VOLVO CAP NORD;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P3098369957155094771;626348;Freshmile France/ZBOK49QJWD;Parking privé à usage public;7  Allée James Wa
VOLVO CAP NORD;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P3098369957155094771;626348;Freshmile France/ZBOK49QJWD;Parking privé à usage public;7  Allée James Wa
VOLVO CAP NORD;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P3098369957155094771;626348;Freshmile France/ZBOK49QJWD;Parking privé à usage public;7  Allée James Wa
RRG Lyon Nord public;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P3155749412159934047;521345;Freshmile France/QLLMFZXIXH;Parking privé à usage public;5  Rue Saint-Sim
Super U Feytiat;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P3104877078168655220;477660;Freshmile France/LAJGBRQMTY;Parking privé à usage public;  Rue Frédéric Legra
Casino de Cayeux-sur-Mer;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P9044846916254880165;1122408;Freshmile France/LLWTA1KXC1MNKL;Voirie;  Boulevard du Général Sizai
Casino de Cayeux-sur-Mer;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P9044846916254880165;1122408;Freshmile France/LLWTA1KXC1MNKL;Voirie;  Boulevard du Général Sizai
 Tomblaine;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P8874965374688066257;892467;Freshmile France/LLK174HG81PAI5;Parking privé à usage public;  Avenue Eugène Potti
 Tomblaine;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P8874965374688066257;892467;Freshmile France/LLK174HG81PAI5;Parking privé à usage public;  Avenue Eugène Potti
 Tomblaine;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P8874965374688066257;892467;Freshmile France/LLK174HG81PAI5;Parking privé à usage public;  Avenue Eugène Potti
Crédit Agricole Amiens;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P8037295348334795648;541823;Freshmile France/NPHZOEZONW;Parking public;500  Rue Saint-Fusci
Hôtel Mercure Charbonnières-les-Bains;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P8498529131639218765;626336;Freshmile France/YQUK3HWUQM;Parking privé à usage public;78  Route de Par
Bordeaux Métropole rapide et accéléré;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P6318612867206910591;1137243;Freshmile France/LLWXZW6AERECFB;Parking public;54  Rue Louis Fleurance
Bordeaux Métropole rapide et accéléré;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P6318612867206910591;1137243;Freshmile France/LLWXZW6AERECFB;Parking public;54  Rue Louis Fleurance
Ville de Meaux;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile;FRFR1P7463584545440287318;521318;Freshmile/KDEIJGQQJG;Voirie;  Rue Camille Guér
Ville de Meaux;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile;FRFR1P7463584545440287318;521318;Freshmile/KDEIJGQQJG;Voirie;  Rue Camille Guér
Centre Commercial B'EST;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P5460572273242554865;782394;Freshmile France/VPRTPNJNDC;Parking public;61  Avenue Saint-Je
Centre Commercial B'EST;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P5460572273242554865;782394;Freshmile France/VPRTPNJNDC;Parking public;61  Avenue Saint-Je
Burger King - Mennecy;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P24133722556440143;597927;Freshmile France/MECXL47JEY;Parking privé à usage public;13  Rue Farad
Fujielectric;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P7018989327738248255;978005;Freshmile France/LLK6YVG40Z3P4G;Parking privé à usage public;46  Rue Georges Bes
Fujielectric;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P7018989327738248255;978005;Freshmile France/LLK6YVG40Z3P4G;Parking privé à usage public;46  Rue Georges Bes
Centre Commercial B'EST;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P5460572273242554865;782394;Freshmile France/VPRTPNJNDC;Parking public;61  Avenue Saint-Je
Centre Commercial B'EST;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P5460572273242554865;782394;Freshmile France/VPRTPNJNDC;Parking public;61  Avenue Saint-Je
Parking Victor Hugo;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P8647666685154135013;1060062;Freshmile France/LLUQW1D532JF2F;Parking public;  Rue Jules Vall
Bordeaux Métropole rapide et accéléré;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P6795891499276138404;1168503;Freshmile France/LLYZRLTNU1162S;Parking public;  Rue du Grand Lebr
Bordeaux Métropole rapide et accéléré;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P6795891499276138404;1168503;Freshmile France/LLYZRLTNU1162S;Parking public;  Rue du Grand Lebr
Restaurant Cacot;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P5918107531669630026;735189;Freshmile France/RMYYKKNR3R;Parking privé à usage public;49  Rue des Courtia
Gruchet-le-Valasse;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1PAGLFNH;213020;Freshmile France/AGLFNH;Parking public;6  Rue de l'Abba
Gruchet-le-Valasse;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1PAGLFNH;213020;Freshmile France/AGLFNH;Parking public;6  Rue de l'Abba
Bordeaux Métropole rapide et accéléré;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P3587149838744204213;1167318;Freshmile France/LLYZRSB9W252RX;Parking public;  Rue le Chapeli
Bordeaux Métropole rapide et accéléré;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P3587149838744204213;1167318;Freshmile France/LLYZRSB9W252RX;Parking public;  Rue le Chapeli
Lidl DR06;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P6912342902250572172;971822;Freshmile France/LLMKJRUCQ1FPHX;Parking privé à usage public;  Avenue de la Division Lecle
Lidl DR06;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P6912342902250572172;971822;Freshmile France/LLMKJRUCQ1FPHX;Parking privé à usage public;  Avenue de la Division Lecle
Cévéo Bois-d'Amont;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P1752035628029985921;892122;Freshmile France/LLIIL4KRO26MRR;Parking privé à usage public;167  Montée du Val d'Or
Centre Commercial B'EST;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P5460572273242554865;782394;Freshmile France/VPRTPNJNDC;Parking public;61  Avenue Saint-Je
Centre Commercial B'EST;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P5460572273242554865;782394;Freshmile France/VPRTPNJNDC;Parking public;61  Avenue Saint-Je
Mozerr Signal;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P2704225278957870419;541889;Freshmile France/XLILIHAPFT;Parking privé à usage public;10  Chemin des Caminol
Mozerr Signal;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P2704225278957870419;541889;Freshmile France/XLILIHAPFT;Parking privé à usage public;10  Chemin des Caminol
BFC-SYDESL;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P7674339776198351266;466122;Freshmile France/NKTSSSRIOZ;Parking public;80  Place de la Ga
BFC-SYDESL;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P7674339776198351266;466122;Freshmile France/NKTSSSRIOZ;Parking public;80  Place de la Ga
Stattmatten;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P5136903852046188360;892323;Freshmile France/LLJ2K8YTEJDK79;Parking public;  Rue de Sessenhe
Stattmatten;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P5136903852046188360;892323;Freshmile France/LLJ2K8YTEJDK79;Parking public;  Rue de Sessenhe
GEDIMAT RAYNAL GANNAT;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P6812127646016930245;1127508;Freshmile France/LLWHJ10VE16B8K;Voirie;11  Avenue des Portes Occitan
Centre Commercial B'EST;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P5460572273242554865;782394;Freshmile France/VPRTPNJNDC;Parking public;61  Avenue Saint-Je
Centre Commercial B'EST;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P5460572273242554865;782394;Freshmile France/VPRTPNJNDC;Parking public;61  Avenue Saint-Je
Herrlisheim;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P7409465796182979946;892260;Freshmile France/LLIVRKS18DUY5I;Parking public;2  Rue Châteauneuf la For
Herrlisheim;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P7409465796182979946;892260;Freshmile France/LLIVRKS18DUY5I;Parking public;2  Rue Châteauneuf la For
ZAC Le Noyer aux Perdrix;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1PSCDGJJ;232528;Freshmile France/SCDGJJ;Parking privé à usage public;  Rue du Noyer aux Perdr
ZAC Le Noyer aux Perdrix;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1PSCDGJJ;232528;Freshmile France/SCDGJJ;Parking privé à usage public;  Rue du Noyer aux Perdr
Bordeaux Métropole rapide et accéléré;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P8833909160385382663;1155948;Freshmile France/LLYZRZNYS7M2RS;Voirie;  Allée des Borg
Bordeaux Métropole rapide et accéléré;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P8833909160385382663;1155948;Freshmile France/LLYZRZNYS7M2RS;Voirie;  Allée des Borg
Centre Commercial Cap Bernard;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P162286242562592710;510551;Freshmile France/PBANG1G7XO;Parking privé à usage public;  Rue de Montré
Centre Commercial Cap Bernard;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P162286242562592710;510551;Freshmile France/PBANG1G7XO;Parking privé à usage public;  Rue de Montré
Bordeaux Métropole rapide et accéléré;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P4626346743700080165;1156302;Freshmile France/LLYZS37XN14C1D;Parking public;  Pl. Santa Cruz de Beza
Bordeaux Métropole rapide et accéléré;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P4626346743700080165;1156302;Freshmile France/LLYZS37XN14C1D;Parking public;  Pl. Santa Cruz de Beza
ZAC Le Noyer aux Perdrix;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1PSCDGJJ;232528;Freshmile France/SCDGJJ;Parking privé à usage public;  Rue du Noyer aux Perdr
ZAC Le Noyer aux Perdrix;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1PSCDGJJ;232528;Freshmile France/SCDGJJ;Parking privé à usage public;  Rue du Noyer aux Perdr
Scy-Chazelles;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P2782634393283464081;698993;Freshmile France/S3YZBNLWII;Parking public;  Rue de l'Esplana
Scy-Chazelles;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P2782634393283464081;698993;Freshmile France/S3YZBNLWII;Parking public;  Rue de l'Esplana
Suez;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1PFATVBU;232483;Freshmile France/FATVBU;Parking public;  Rue du Clausenh
Suez;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1PFATVBU;232483;Freshmile France/FATVBU;Parking public;  Rue du Clausenh
Suez;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1PFATVBU;232483;Freshmile France/FATVBU;Parking public;  Rue du Clausenh
Suez;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1PFATVBU;232483;Freshmile France/FATVBU;Parking public;  Rue du Clausenh
Lidl DR06;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P6912342902250572172;971822;Freshmile France/LLMKJRUCQ1FPHX;Parking privé à usage public;  Avenue de la Division Lecle
Lidl DR06;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P6912342902250572172;971822;Freshmile France/LLMKJRUCQ1FPHX;Parking privé à usage public;  Avenue de la Division Lecle
Hôtel Kyriad Metz;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P3626292058703557930;597744;Freshmile France/BQNSBIB36O;Parking privé à usage public;8  Rue du Père Pot
Clinique le Val d'Orb;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P2430389405269305607;565070;Freshmile France/LC4ZL3O1T1;Parking public;1  Mail Philippe Lamo
Clinique le Val d'Orb;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P2430389405269305607;565070;Freshmile France/LC4ZL3O1T1;Parking public;1  Mail Philippe Lamo
Soufflenheim;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P3841119773342875829;892317;Freshmile France/LLJ2K74751AZB8;Parking public;1  Rue des Fleu
Soufflenheim;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P3841119773342875829;892317;Freshmile France/LLJ2K74751AZB8;Parking public;1  Rue des Fleu
Roche-lez-Beaupré;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1PAKLPHK;232465;Freshmile France/AKLPHK;Voirie;  Chemin des Prés Chal
Roche-lez-Beaupré;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1PAKLPHK;232465;Freshmile France/AKLPHK;Voirie;  Chemin des Prés Chal
Inforomu;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P29402237098068407;466008;Freshmile France/EQOI2FVJKI;Parking privé à usage public;5  Rue Jean-Pierre Plicq
Inforomu;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P29402237098068407;466008;Freshmile France/EQOI2FVJKI;Parking privé à usage public;5  Rue Jean-Pierre Plicq
Inforomu;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P29402237098068407;466008;Freshmile France/EQOI2FVJKI;Parking privé à usage public;5  Rue Jean-Pierre Plicq
Inforomu;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P29402237098068407;466008;Freshmile France/EQOI2FVJKI;Parking privé à usage public;5  Rue Jean-Pierre Plicq
Lidl DR10;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P7325413854649333095;782475;Freshmile France/L77RJKJRRN;Parking privé à usage public;1  Rue Pablo Picas
Lidl DR10;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P7325413854649333095;782475;Freshmile France/L77RJKJRRN;Parking privé à usage public;1  Rue Pablo Picas
Ds Automobiles;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P8550719238800927794;782544;Freshmile France/KYUVJINTQC;Parking privé à usage public;160  Rue de l'Aérodro
Sevi 63 - Aubière Public;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P4564146813746550787;980601;Freshmile France/LLKUVJ1Y0QQMQG;Parking privé à usage public;46  Avenue du Roussill
Sevi 63 - Aubière Public;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P4564146813746550787;980601;Freshmile France/LLKUVJ1Y0QQMQG;Parking privé à usage public;46  Avenue du Roussill
Crédit Agricole Chessy supervisé;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P2791800831214522888;923307;Freshmile France/AXHSHWVSFT;Voirie;8  Rond-Point Simo
SANTERNE NORD PICARDIE INFRA;528932627;opale@citeos.com;FRESHMILE;advenir@freshmile.com;03 88 68 84 58 ;Touquet Normal;FRFR1PQAHLNICPOS;;Touqu
Touquet Normal;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P8185277512260260692;694298;Freshmile France/QAHLNICPOS;Parking public;  Avenue de Quentov
SANTERNE NORD PICARDIE INFRA;528932627;opale@citeos.com;FRESHMILE;advenir@freshmile.com;03 88 68 84 58 ;Touquet Normal;FRFR1PQAHLNICPOS;;Touqu
Touquet Normal;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P8185277512260260692;694298;Freshmile France/QAHLNICPOS;Parking public;  Avenue de Quentov
Lidl DR10;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P7325413854649333095;782475;Freshmile France/L77RJKJRRN;Parking privé à usage public;1  Rue Pablo Picas
Lidl DR10;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P7325413854649333095;782475;Freshmile France/L77RJKJRRN;Parking privé à usage public;1  Rue Pablo Picas
Guyot; Renault Dijon;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P3817622740643768056;505716;Freshmile France/VEVCZWWHW9;Parking privé à usage public;4  Boulevard des Diables Ble
SARL Esbly Lavage;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P8017169324433106892;559784;Freshmile France/SO7YFPBWXL;Parking privé à usage public;2  Rue du Po
Vito Corse;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P36969528644316375;446513;Freshmile France/DCAR0JL1LK;Parking privé à usage public;76  Avenue de Bast
Vito Corse;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P36969528644316375;446513;Freshmile France/DCAR0JL1LK;Parking privé à usage public;76  Avenue de Bast
Logis Hôtel Beau site;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P2683051621851703507;471114;Freshmile France/MGD8YQM75S;Parking privé à usage public;125  Route du Dan
Super U Saint-Donat-sur-l'Herbasse;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P8639225403840519254;892299;Freshmile France/LLJ2IG4DK1XFQ8;Parking privé à usage public;254  Avenue Général de Gaul
E.Leclerc; Bonneuil-sur-Marne Retail Park;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P673167403415512293;971891;Freshmile France/LLN1UAFHX1T2FJ;Parking privé à usage public;1-3  Avenue du Bicentenaire 1789-19
Scy-Chazelles;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P8649425126829618604;698903;Freshmile France/HZPNJOORZL;Parking public;  Rue du Saint-Quent
Scy-Chazelles;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P8649425126829618604;698903;Freshmile France/HZPNJOORZL;Parking public;  Rue du Saint-Quent
Communauté de Communes du Pays de Sainte Odile;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P788956804337613369;1017060;Freshmile France/LLSBXUAQOA4QPT;Parking public;3  Rue de la Divina
Communauté de Communes du Pays de Sainte Odile;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P788956804337613369;1017060;Freshmile France/LLSBXUAQOA4QPT;Parking public;3  Rue de la Divina
Châteauform Dareize;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P6484543512646669054;578855;Freshmile France/EI9OT5GBAB;Parking privé à usage public;427  Chemin de Chan
Châteauform Dareize;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P6484543512646669054;578855;Freshmile France/EI9OT5GBAB;Parking privé à usage public;427  Chemin de Chan
BFC-SIEEEN Rapide;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P7962819988464510300;1052493;Freshmile France/LLSUD4WJU1118A;Parking public;  Place du Champ de Foi
BFC-SIEEEN Rapide;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P7962819988464510300;1052493;Freshmile France/LLSUD4WJU1118A;Parking public;  Place du Champ de Foi
BFC-SIEEEN Rapide;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P7962819988464510300;1052493;Freshmile France/LLSUD4WJU1118A;Parking public;  Place du Champ de Foi
Communauté de Communes du Pays de Sainte Odile;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P788956804337613369;1017060;Freshmile France/LLSBXUAQOA4QPT;Parking public;3  Rue de la Divina
Communauté de Communes du Pays de Sainte Odile;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P788956804337613369;1017060;Freshmile France/LLSBXUAQOA4QPT;Parking public;3  Rue de la Divina
Gougeon Fournitures;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P6640340326565167041;510593;Freshmile France/TA2FAXN8SN;Parking public;  Boulevard Jean-Charles Cont
Grands Moulins Auto garage du centre - Rupt Sur Moselle;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P2130034504327360422;515054;Freshmile France/LGT1LJMVAS;Parking public;50  Rue d'Alsa
Grands Moulins Auto garage du centre - Rupt Sur Moselle;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P2130034504327360422;515054;Freshmile France/LGT1LJMVAS;Parking public;50  Rue d'Alsa
Centre Commercial B'EST;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P5460572273242554865;782394;Freshmile France/VPRTPNJNDC;Parking public;61  Avenue Saint-Je
Centre Commercial B'EST;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P5460572273242554865;782394;Freshmile France/VPRTPNJNDC;Parking public;61  Avenue Saint-Je
Commune de Petit-Réderching;;;Freshmile Services | FR*FR1;roaming@freshmile.com;;Freshmile France;FRFR1P1091405833986229799;578861;Freshmile France/EJBKFGAQ96;Parking public;18  Rue de la Ga
